Student_ID,Age,Gender,Degree,Branch,Semester,CGPA,Python,SQL,Java,C++,JavaScript,HTML_CSS,Data_Structures,OOP,Statistics,Mathematics,Machine_Learning,Deep_Learning,Data_Visualization,Pandas,NumPy,Power_BI,Communication,Leadership,Problem_Solving,Critical_Thinking,Creativity,Teamwork,Presentation,Time_Management,AI_Interest,Programming_Interest,Research_Interest,Business_Interest,Cloud_Interest,Cybersecurity_Interest,Finance_Interest,Design_Interest,Analytical_Thinking,Logical_Reasoning,Attention_to_Detail,Decision_Making,Confidence,Adaptability,Curiosity,Projects,Internships,Hackathons,Certifications,GitHub_Activity,Open_Source,Career
81895,24,Female,M.Tech,Data Science,2,7.39,5,5,4,5,5,5,5,5,3,5,3,2,3,4,4,2,5,4,5,5,5,5,3,4,2,5,5,3,3,3,3,3,5,5,5,4,5,5,5,8,1,3,4,5,5,Software Engineer
33160,27,Male,BCA,Information Technology,6,6.61,4,3,4,3,4,4,5,3,3,3,2,1,2,2,2,2,4,4,5,5,3,4,5,4,2,5,5,2,5,5,2,1,5,5,5,4,5,4,5,7,2,2,6,5,3,Cybersecurity Analyst
69689,28,Female,B.Sc,Data Science,3,8.44,5,4,4,2,4,2,4,4,3,4,3,1,2,4,3,1,5,3,5,5,5,5,5,5,2,5,5,3,5,5,3,1,5,5,5,4,5,5,5,5,2,4,6,4,5,Cloud Engineer
61397,18,Male,M.Tech,Artificial Intelligence,5,8.23,4,5,2,3,1,2,5,4,5,4,4,3,4,4,5,3,5,2,5,4,4,3,3,5,5,4,5,2,2,2,2,2,5,4,4,4,4,3,5,7,3,5,5,3,0,Data Scientist
71795,26,Male,MCA,Artificial Intelligence,5,6.85,2,5,2,2,1,1,5,4,2,4,2,1,2,2,3,4,5,5,5,5,4,4,3,5,2,5,3,3,4,4,3,2,5,5,5,4,4,4,5,4,1,3,5,3,2,Database Administrator
71669,23,Female,BCA,Computer Science,1,9.23,5,4,2,5,1,2,5,5,5,5,5,4,5,5,5,4,5,3,5,5,3,4,3,5,5,5,5,2,5,2,1,2,5,5,5,4,3,5,5,7,3,3,6,5,4,Machine Learning Engineer
90881,20,Female,B.Sc,Computer Science,2,9.18,4,5,3,2,2,2,3,4,3,3,2,1,4,3,2,3,5,3,5,5,4,4,4,5,2,4,3,3,4,5,2,1,5,5,5,5,5,5,4,6,1,3,5,2,1,Database Administrator
93624,21,Female,MCA,Computer Science,6,8.03,4,4,3,3,2,1,3,5,5,5,4,4,5,5,4,5,4,4,4,4,5,4,4,3,5,5,5,2,3,2,1,2,5,5,5,4,3,4,5,7,3,1,4,3,3,Data Scientist
98959,18,Female,B.Tech,Artificial Intelligence,4,8.1,5,5,4,2,1,1,3,4,5,5,5,5,4,4,5,3,5,4,4,5,4,5,3,4,5,5,4,3,2,2,1,1,5,4,4,3,5,4,5,7,3,4,6,5,0,Data Scientist
39588,27,Female,MCA,Computer Science,8,6.68,4,3,4,3,1,1,3,3,5,4,5,4,4,5,4,5,4,2,4,4,4,3,3,4,5,5,4,3,2,2,1,1,5,5,4,3,3,3,5,5,2,4,3,4,3,Data Scientist
92973,27,Female,M.Tech,Data Science,5,7.0,4,4,2,2,2,1,2,2,5,3,1,1,5,4,4,5,5,4,5,5,5,5,5,5,3,4,5,5,3,1,5,3,5,5,4,5,4,5,4,5,2,2,5,2,1,Business Analyst
91313,18,Female,MCA,Computer Science,3,7.68,3,3,4,5,4,5,5,5,3,5,3,2,3,2,2,1,3,5,5,5,5,5,4,5,4,5,3,3,4,4,2,3,5,5,5,5,3,5,4,6,1,4,3,4,3,Software Engineer
18152,23,Male,B.Sc,Information Technology,7,6.91,1,2,1,1,3,5,1,1,1,2,1,1,5,1,1,1,5,5,4,5,5,5,5,5,1,3,5,3,2,1,3,5,3,5,5,5,4,5,5,4,3,0,4,2,0,UI/UX Designer
87394,22,Male,BCA,Computer Science,5,9.51,5,4,2,5,1,2,5,5,5,5,5,5,4,5,5,2,4,3,5,5,3,4,4,4,5,5,5,2,5,2,1,2,5,5,5,4,3,5,5,8,3,5,6,4,3,Machine Learning Engineer
41280,19,Female,B.Sc,Computer Science,6,9.9,3,5,2,1,2,2,2,3,5,5,2,1,5,5,2,5,5,5,5,5,5,5,5,4,3,3,4,5,3,1,5,3,5,5,5,5,4,5,5,3,3,2,5,3,1,Business Analyst
64257,23,Female,M.Tech,Computer Science,5,9.26,4,4,3,3,2,1,4,4,5,4,4,5,4,5,5,3,5,4,4,5,5,4,3,4,5,5,4,2,3,2,1,1,5,4,5,3,3,3,5,8,3,5,2,5,0,Data Scientist
29071,27,Male,B.Tech,Artificial Intelligence,3,9.29,5,5,5,5,4,4,5,5,3,3,2,2,2,4,2,1,4,5,5,5,5,5,2,5,2,5,4,2,4,2,2,2,5,5,5,4,3,5,5,6,3,4,4,4,4,Software Engineer
81670,23,Male,B.Tech,Information Technology,5,7.73,5,4,4,5,2,2,5,5,5,5,5,4,5,5,5,4,4,3,5,5,5,4,3,4,5,5,4,3,4,2,1,2,5,5,5,5,5,5,5,8,2,4,5,4,3,Machine Learning Engineer
68976,18,Female,MCA,Computer Science,7,8.7,4,3,2,4,4,2,5,4,3,4,1,1,2,4,4,2,5,5,5,5,3,5,3,4,2,5,3,3,5,4,3,1,5,5,4,5,5,5,4,4,3,2,4,4,3,Cloud Engineer
56085,22,Male,MCA,Information Technology,5,9.83,1,1,2,1,3,5,3,2,2,2,1,1,4,2,2,1,5,3,5,4,5,5,5,4,1,4,5,5,2,1,2,5,5,5,5,5,4,5,5,7,2,2,4,3,0,UI/UX Designer
43492,25,Female,MCA,Artificial Intelligence,4,8.01,4,4,4,3,4,2,5,5,3,5,2,2,3,2,3,1,4,3,5,5,3,5,5,4,3,5,5,2,5,5,3,2,5,5,5,5,5,5,5,6,2,5,4,4,1,Cybersecurity Analyst
21110,24,Female,BCA,Computer Science,6,9.09,3,2,1,2,3,5,3,2,2,2,1,1,4,2,1,1,5,4,5,4,5,5,5,5,1,3,4,5,2,2,2,5,5,4,5,5,4,5,5,5,1,2,3,1,1,UI/UX Designer
26127,28,Female,M.Tech,Data Science,8,7.21,2,1,2,1,5,4,1,3,1,3,2,1,4,2,2,2,5,3,4,5,5,5,5,4,2,5,4,4,1,1,2,5,5,4,5,5,4,5,5,5,1,0,5,1,0,UI/UX Designer
96775,19,Male,MCA,Data Science,6,8.87,4,5,4,5,5,4,5,5,2,3,3,1,3,4,3,1,4,5,5,5,5,5,4,4,2,5,4,2,4,2,2,4,5,5,5,4,4,5,4,5,3,5,4,5,3,Software Engineer
91127,27,Male,MCA,Data Science,4,9.39,1,2,2,1,4,5,2,2,1,3,1,1,4,2,1,1,5,5,5,5,5,5,5,4,1,3,5,3,2,2,3,5,4,3,5,4,5,5,5,5,1,2,5,1,0,UI/UX Designer
45991,18,Male,B.Tech,Artificial Intelligence,4,9.12,4,4,1,2,2,2,3,2,4,3,2,1,5,4,2,5,5,4,5,5,5,5,5,4,2,4,5,5,2,2,4,3,5,5,4,5,4,5,5,3,1,2,5,1,2,Business Analyst
26240,28,Male,B.Sc,Computer Science,7,8.33,5,4,3,4,4,3,5,5,3,5,3,2,3,4,3,1,5,4,5,5,5,5,3,5,2,5,3,2,5,4,3,2,5,5,5,5,5,5,5,7,1,3,5,4,5,Cloud Engineer
53330,19,Male,M.Tech,Data Science,6,8.38,4,5,2,2,1,2,3,4,3,3,2,1,3,3,2,3,4,4,5,5,4,5,3,5,1,5,5,5,4,5,3,2,5,5,5,5,4,5,5,4,3,1,4,2,1,Database Administrator
23584,27,Male,MCA,Computer Science,2,6.82,3,1,2,1,5,4,3,3,1,2,2,1,4,2,1,1,5,5,4,5,5,5,5,4,2,3,5,3,2,2,2,5,4,4,5,4,5,5,5,4,3,0,5,3,1,UI/UX Designer
99739,28,Male,MCA,Computer Science,1,8.54,5,4,3,3,2,2,4,4,4,5,5,5,3,5,5,3,4,3,5,5,5,4,5,4,5,5,5,3,4,3,1,3,5,5,5,5,4,4,5,8,2,4,5,4,4,AI Engineer
24896,23,Male,B.Tech,Information Technology,4,8.95,4,3,2,3,4,3,4,3,3,3,3,1,3,3,2,1,4,5,5,5,3,4,4,4,2,4,4,3,4,5,2,1,5,5,5,5,4,4,5,5,1,5,5,4,1,Cybersecurity Analyst
47278,27,Male,M.Tech,Information Technology,8,8.22,5,5,4,4,2,3,4,4,5,5,5,5,5,5,5,2,4,3,5,5,5,4,4,3,5,5,5,2,5,2,2,3,5,5,4,4,5,5,5,7,3,3,6,4,4,AI Engineer
78460,19,Female,B.Tech,Computer Science,3,9.45,5,4,3,4,4,3,5,5,2,3,1,2,2,3,2,2,5,4,5,5,5,5,3,4,2,5,5,2,5,5,3,2,5,5,4,5,5,5,4,7,1,2,5,5,4,Cloud Engineer
58536,19,Male,M.Tech,Data Science,2,7.37,4,5,3,2,2,2,4,3,4,5,4,4,5,5,4,4,5,4,4,4,4,5,4,4,5,5,4,3,3,2,1,2,5,4,5,4,5,5,5,5,2,2,3,3,3,Data Scientist
65700,28,Male,B.Sc,Information Technology,3,6.96,5,5,3,4,2,1,4,4,5,5,5,5,5,5,5,2,3,4,5,5,3,4,5,5,5,5,4,2,5,3,2,2,5,5,5,4,5,5,5,8,4,5,6,5,2,Machine Learning Engineer
30858,28,Male,MCA,Information Technology,4,9.68,5,4,5,5,2,3,5,5,5,5,5,5,5,4,5,2,3,3,5,5,5,4,3,5,5,5,5,2,3,2,2,2,5,5,4,5,5,4,5,7,2,2,5,5,2,AI Engineer
23707,27,Female,MCA,Artificial Intelligence,6,7.83,5,5,1,2,1,2,2,2,5,4,3,2,5,5,4,5,4,3,5,5,4,5,4,4,3,4,4,5,3,2,4,5,5,5,5,4,5,4,4,6,3,1,2,4,2,Data Analyst
77668,21,Male,B.Tech,Artificial Intelligence,1,8.52,4,3,2,4,4,3,4,4,2,5,1,2,2,2,2,1,5,3,5,5,5,5,3,4,3,4,5,2,4,5,3,2,5,5,5,5,5,5,5,6,3,2,3,5,2,Cybersecurity Analyst
95575,21,Female,B.Tech,Computer Science,2,9.41,3,5,3,2,1,2,3,2,5,5,4,2,5,5,5,5,5,3,4,5,5,4,5,4,4,3,5,5,2,2,4,5,5,5,5,5,4,5,5,5,1,2,3,2,1,Data Analyst
45674,20,Male,B.Sc,Data Science,7,9.79,4,4,1,1,2,1,3,3,4,3,2,1,5,5,3,5,5,5,5,5,4,5,5,4,3,3,5,5,2,1,5,2,5,5,5,5,4,5,4,5,2,1,3,2,2,Business Analyst
88807,20,Female,B.Tech,Computer Science,6,8.21,4,3,4,3,4,3,5,3,3,5,2,2,3,2,4,1,5,4,5,5,3,4,3,4,3,4,5,2,4,5,2,1,5,5,5,5,5,5,5,7,1,2,4,3,2,Cybersecurity Analyst
13786,20,Female,BCA,Data Science,7,8.2,4,5,4,3,2,1,5,5,4,4,4,5,4,5,4,3,3,3,5,5,4,4,3,4,5,5,4,3,3,1,2,2,5,4,5,4,3,3,5,6,3,5,2,3,0,Data Scientist
17604,22,Male,MCA,Data Science,7,8.89,5,4,3,3,1,2,4,5,5,5,5,4,4,5,5,2,5,3,5,5,4,4,3,5,5,5,4,3,4,2,2,2,5,5,5,5,3,4,5,5,2,4,3,5,4,Machine Learning Engineer
29362,26,Female,B.Sc,Artificial Intelligence,8,7.26,3,4,4,2,3,3,4,4,3,5,1,2,3,4,4,2,4,5,5,5,5,5,3,5,3,5,3,4,5,5,2,2,5,5,4,5,4,5,4,7,1,2,4,4,2,Cloud Engineer
76034,28,Female,BCA,Information Technology,3,8.58,3,5,2,3,1,1,4,3,4,5,1,1,2,2,2,4,5,4,5,5,4,5,4,5,2,4,4,3,5,3,4,1,5,5,5,4,5,4,5,3,3,2,5,2,2,Database Administrator
65374,22,Male,BCA,Data Science,7,6.77,3,2,2,1,3,4,1,1,2,3,2,1,4,1,1,1,5,3,4,4,5,5,5,4,2,4,4,5,2,1,3,5,4,5,5,4,5,5,5,5,2,1,3,2,0,UI/UX Designer
94833,20,Male,BCA,Computer Science,6,7.0,2,5,1,1,2,2,2,3,4,4,1,1,5,4,4,5,5,5,5,5,4,5,5,4,3,4,5,5,2,1,4,3,5,5,5,5,5,5,5,5,2,3,4,2,0,Business Analyst
37401,20,Male,MCA,Computer Science,6,9.79,5,5,3,3,1,2,4,3,4,5,4,3,4,4,4,3,4,4,5,4,3,3,4,5,5,5,5,2,3,2,2,2,5,4,5,4,5,3,5,7,3,2,4,4,2,Data Scientist
43123,23,Male,B.Tech,Information Technology,6,9.18,4,3,3,2,1,1,3,3,4,5,5,5,5,5,4,4,3,4,4,5,3,4,3,3,5,4,5,2,2,1,1,2,5,5,5,3,4,3,5,4,1,5,4,4,3,Data Scientist
31832,24,Female,B.Sc,Data Science,5,6.63,5,5,3,3,1,2,5,4,5,5,5,4,5,5,5,4,5,3,5,5,4,5,3,4,5,5,5,3,4,2,2,2,5,5,5,4,5,4,5,5,2,5,5,5,5,Machine Learning Engineer
69749,26,Female,MCA,Data Science,2,9.7,5,5,2,3,3,4,4,5,2,4,1,2,3,4,2,2,5,4,5,5,5,5,4,4,3,5,3,4,5,4,2,1,5,5,5,5,5,5,5,4,2,2,4,4,3,Cloud Engineer
50431,21,Male,BCA,Information Technology,5,6.55,3,1,1,1,5,5,1,1,1,2,2,1,4,1,1,1,5,4,4,4,5,5,5,5,2,3,4,3,1,1,3,5,4,5,5,4,4,5,5,4,1,0,4,2,0,UI/UX Designer
36410,19,Male,BCA,Computer Science,1,9.15,3,5,2,2,2,2,3,4,4,3,1,1,4,3,3,2,5,4,5,5,3,4,4,5,1,4,4,3,4,4,3,2,5,5,5,4,4,5,5,5,3,1,2,4,3,Database Administrator
24592,23,Male,MCA,Artificial Intelligence,6,7.15,4,5,2,2,1,1,5,4,3,3,1,1,4,3,2,2,4,3,5,5,3,5,3,5,2,5,5,4,4,4,2,1,5,5,5,5,4,5,5,4,2,1,5,2,1,Database Administrator
51734,26,Male,B.Sc,Artificial Intelligence,3,7.87,3,3,4,3,3,4,5,3,3,4,3,1,2,2,4,2,5,4,5,5,5,5,3,4,3,4,5,3,4,5,3,1,5,5,5,5,4,5,5,7,3,2,4,5,1,Cybersecurity Analyst
41273,24,Male,B.Tech,Computer Science,2,7.6,5,4,4,5,1,1,5,4,5,5,5,4,5,5,5,4,3,4,5,5,4,5,3,5,5,5,4,2,5,3,2,2,5,5,5,4,4,4,5,5,2,4,3,4,4,Machine Learning Engineer
22453,28,Female,MCA,Artificial Intelligence,2,8.13,2,4,2,2,1,1,3,2,5,3,2,1,5,4,4,5,5,4,5,5,4,5,5,4,2,3,4,5,2,2,4,3,5,5,4,5,4,5,5,5,1,3,3,2,0,Business Analyst
38504,22,Female,BCA,Information Technology,5,6.51,5,3,4,3,2,2,3,4,5,4,5,3,5,5,4,4,3,3,5,4,3,5,3,5,5,4,5,2,3,1,1,1,5,4,4,4,3,3,5,4,1,5,5,4,0,Data Scientist
64945,18,Female,B.Tech,Computer Science,3,6.96,3,4,1,1,1,1,2,3,4,4,2,1,5,3,2,5,5,5,5,5,5,5,5,4,2,4,5,5,3,1,4,2,5,5,5,5,4,5,4,5,2,3,3,2,0,Business Analyst
59143,25,Male,M.Tech,Computer Science,7,7.0,5,4,4,4,2,1,5,4,5,5,5,5,4,5,5,2,4,4,5,5,5,4,3,5,5,5,5,2,5,2,2,2,5,5,5,5,4,4,5,7,4,3,3,4,2,Machine Learning Engineer
66196,25,Male,B.Tech,Data Science,3,6.67,4,3,2,3,1,2,5,3,5,4,5,3,4,5,5,3,3,4,5,5,4,4,4,3,5,4,4,2,3,2,2,2,5,4,4,3,3,4,5,5,3,3,4,3,2,Data Scientist
68465,18,Female,MCA,Information Technology,6,8.62,4,3,4,4,3,2,4,3,4,4,1,1,3,2,3,2,4,4,5,5,3,4,3,4,3,5,5,3,5,5,2,2,5,5,5,5,5,4,5,4,1,4,5,3,1,Cybersecurity Analyst
81565,20,Female,M.Tech,Information Technology,3,8.71,5,5,3,4,1,1,4,4,5,5,5,4,5,5,5,4,4,4,5,5,4,4,5,4,5,5,4,2,4,3,1,1,5,5,5,5,3,5,5,6,3,2,5,5,2,Machine Learning Engineer
35420,25,Male,B.Sc,Data Science,7,8.82,5,5,3,1,2,1,2,3,5,4,3,2,5,5,5,5,4,2,5,5,3,5,4,5,3,3,4,5,3,1,4,4,5,5,5,5,4,5,4,5,1,1,4,3,2,Data Analyst
59177,28,Male,B.Tech,Information Technology,3,8.99,5,3,2,4,2,3,5,5,3,4,1,2,2,2,2,2,5,5,5,5,4,5,4,5,2,4,5,2,5,5,3,2,5,5,5,5,5,4,5,4,3,5,5,3,4,Cybersecurity Analyst
16857,22,Male,B.Tech,Computer Science,8,9.67,5,3,5,5,5,5,5,5,4,4,3,2,3,2,2,1,5,5,5,5,4,5,4,4,4,5,5,3,4,2,1,2,5,5,4,4,4,5,4,8,1,4,5,4,4,Software Engineer
68313,22,Male,M.Tech,Computer Science,6,8.32,4,5,2,2,2,1,5,3,4,4,1,1,4,3,2,4,5,5,5,5,4,5,3,5,2,4,5,5,4,4,2,2,5,5,5,4,4,4,5,4,2,1,5,2,2,Database Administrator
47214,25,Female,B.Tech,Information Technology,3,8.03,5,5,3,1,2,2,4,3,5,4,2,2,5,5,5,5,4,3,4,5,4,5,5,4,3,3,5,5,2,2,4,3,5,5,5,5,5,5,4,3,1,2,4,4,2,Data Analyst
53629,25,Male,BCA,Computer Science,2,8.17,4,5,2,3,2,2,5,3,3,3,1,1,2,2,2,3,4,5,5,5,4,5,4,5,2,5,3,3,4,3,3,1,5,5,5,5,4,5,5,4,3,1,3,2,3,Database Administrator
22174,20,Female,B.Tech,Data Science,3,6.7,5,5,5,4,2,3,5,5,5,5,5,5,4,5,5,3,3,3,5,5,4,3,4,3,5,5,5,2,4,2,1,3,5,5,5,4,5,5,5,8,1,2,3,4,3,AI Engineer
37770,20,Male,MCA,Computer Science,6,7.19,3,3,3,2,4,4,4,5,3,3,1,1,3,4,3,2,4,3,5,5,5,5,3,4,2,5,4,4,5,5,2,1,5,5,5,5,4,5,4,6,3,4,6,5,4,Cloud Engineer
81888,28,Male,M.Tech,Artificial Intelligence,1,9.41,3,2,2,1,3,4,3,2,1,3,2,1,4,2,1,1,5,4,4,5,5,5,5,4,2,4,4,3,2,1,2,5,5,5,5,5,5,5,5,8,3,0,4,2,0,UI/UX Designer
86165,21,Male,B.Sc,Artificial Intelligence,7,8.33,5,4,4,2,2,1,5,3,4,4,4,3,4,5,5,5,3,3,5,4,3,3,4,5,5,5,5,3,2,1,1,2,5,4,5,3,3,5,5,7,2,5,3,5,3,Data Scientist
98997,28,Male,B.Sc,Information Technology,6,8.02,5,4,3,3,1,1,4,5,4,4,5,4,4,5,4,5,3,3,5,4,4,3,3,4,5,5,5,2,3,2,2,2,5,4,5,4,3,5,5,7,2,1,2,3,2,Data Scientist
90573,28,Female,B.Tech,Artificial Intelligence,1,6.82,1,1,1,1,5,4,1,3,2,3,2,1,4,1,1,2,5,5,5,5,5,5,5,4,1,3,5,5,1,1,2,5,3,4,5,5,4,5,5,8,1,0,4,1,1,UI/UX Designer
26231,28,Female,B.Tech,Artificial Intelligence,7,8.06,4,3,2,2,1,2,5,3,5,4,4,4,5,4,4,3,3,3,4,4,4,4,3,5,5,5,4,2,2,1,1,1,5,4,4,5,5,5,5,7,1,4,4,4,1,Data Scientist
55277,18,Male,M.Tech,Computer Science,2,8.42,4,5,2,2,1,1,4,3,4,5,2,1,3,2,2,4,4,4,5,5,3,4,4,5,2,5,5,5,4,3,2,2,5,5,5,5,5,4,4,3,1,1,2,3,3,Database Administrator
51900,20,Male,B.Tech,Information Technology,1,9.29,4,5,4,3,2,1,3,5,4,5,5,4,4,4,5,3,3,2,4,4,5,5,4,5,5,4,5,2,3,2,1,1,5,4,4,5,5,3,5,7,2,1,3,5,0,Data Scientist
51084,22,Female,B.Tech,Information Technology,8,9.06,5,5,3,2,4,2,4,5,2,5,2,1,2,3,4,2,4,4,5,5,3,5,5,4,2,5,5,2,5,5,2,2,5,5,5,4,4,5,5,5,1,2,3,4,3,Cloud Engineer
84150,26,Male,B.Tech,Artificial Intelligence,6,8.23,4,5,3,1,1,1,2,2,5,4,3,2,5,5,4,5,5,3,4,5,3,4,4,4,2,4,4,5,2,2,5,4,5,5,5,5,3,4,4,3,2,3,2,3,0,Data Analyst
68172,28,Male,M.Tech,Information Technology,6,9.11,4,3,4,4,3,3,5,4,3,3,2,2,2,2,3,2,4,3,5,5,4,4,3,5,2,4,4,2,4,5,2,1,5,5,5,4,5,5,5,4,1,2,6,3,4,Cybersecurity Analyst
96306,20,Female,MCA,Data Science,8,8.76,2,5,3,2,2,1,5,4,2,4,1,1,3,2,3,4,5,4,5,5,4,5,4,5,1,4,5,5,5,4,3,1,5,5,5,5,4,4,4,6,3,3,3,4,3,Database Administrator
33082,22,Male,B.Sc,Data Science,4,8.96,4,5,2,2,2,1,3,4,5,4,3,1,5,5,5,5,5,3,5,5,4,4,5,5,2,5,4,5,2,1,4,5,5,5,5,4,4,4,5,5,1,3,5,3,0,Data Analyst
71556,27,Female,B.Sc,Information Technology,8,7.97,5,4,2,4,3,4,4,4,3,5,1,2,3,2,3,1,5,3,5,5,4,5,5,5,3,5,4,4,5,4,2,1,5,5,4,4,4,5,5,5,1,2,6,4,4,Cloud Engineer
19724,20,Male,M.Tech,Information Technology,4,9.11,4,3,2,4,4,3,4,4,2,3,1,1,3,4,2,2,5,5,5,5,4,4,4,4,3,5,4,3,4,5,2,1,5,5,5,5,4,4,5,4,1,5,3,3,2,Cybersecurity Analyst
83112,18,Male,BCA,Computer Science,1,8.54,4,3,2,4,3,4,4,5,3,5,1,2,3,4,3,1,4,3,5,5,4,5,3,5,2,5,4,2,5,4,3,1,5,5,5,5,4,5,4,7,2,2,6,4,5,Cloud Engineer
35898,25,Male,B.Tech,Data Science,4,8.46,5,4,5,4,5,5,5,5,2,4,3,1,3,4,3,2,5,5,5,5,5,5,2,4,3,5,3,3,5,4,1,2,5,5,4,4,3,5,5,5,2,3,4,4,3,Software Engineer
71656,25,Female,MCA,Information Technology,7,9.73,5,5,2,4,3,2,5,4,3,3,3,1,3,2,3,2,4,5,5,5,5,5,3,5,2,5,4,4,5,5,2,1,5,5,5,4,5,5,5,7,2,3,3,4,3,Cloud Engineer
87560,26,Female,MCA,Information Technology,2,6.91,5,4,3,3,2,1,4,4,5,4,5,5,5,4,5,3,5,2,4,5,4,4,3,4,5,4,4,2,2,2,1,2,5,5,5,5,4,5,5,4,3,5,4,4,2,Data Scientist
28709,26,Female,B.Sc,Information Technology,4,9.87,4,5,2,2,1,1,5,4,4,5,5,4,5,5,4,3,5,2,4,4,5,5,3,5,5,4,5,2,2,2,1,2,5,4,4,3,5,4,5,4,3,1,4,4,3,Data Scientist
64349,20,Male,BCA,Data Science,1,9.5,3,5,1,2,1,2,4,3,5,5,2,1,5,5,4,5,4,3,4,5,5,4,5,4,4,4,4,5,2,1,4,5,5,5,5,5,4,4,4,6,3,3,5,3,2,Data Analyst
43270,22,Female,BCA,Information Technology,7,9.05,5,4,3,5,3,3,4,5,5,5,5,5,5,5,5,2,4,5,5,5,4,5,5,4,5,5,5,3,3,3,1,3,5,5,5,5,4,4,5,5,1,5,3,4,3,AI Engineer
37231,22,Male,B.Sc,Artificial Intelligence,6,7.62,5,3,3,3,1,1,4,3,5,5,5,5,5,4,5,5,5,4,5,5,4,4,4,5,5,5,5,3,2,2,2,2,5,5,4,5,5,5,5,8,3,1,5,5,1,Data Scientist
50373,21,Male,BCA,Computer Science,1,6.66,3,5,1,1,2,2,2,2,4,3,1,1,5,4,3,5,5,4,5,5,4,5,5,4,3,3,4,5,2,1,4,2,5,5,5,5,5,5,5,5,3,2,5,1,2,Business Analyst
38802,23,Male,BCA,Artificial Intelligence,3,7.55,4,4,1,1,2,2,2,3,4,3,1,1,5,5,4,5,5,4,5,5,5,5,5,5,3,3,4,5,2,2,5,3,5,5,4,5,4,5,4,6,3,2,3,3,2,Business Analyst
38667,21,Female,B.Tech,Computer Science,8,7.35,4,5,2,3,2,2,3,5,4,5,4,4,4,4,4,5,5,3,5,5,3,5,3,4,5,4,4,2,3,2,1,2,5,5,4,4,5,5,5,6,2,3,6,3,2,Data Scientist
20430,24,Female,BCA,Data Science,4,7.27,4,4,2,2,1,1,4,5,4,5,4,5,5,4,4,5,3,4,5,5,5,3,4,5,5,5,5,3,3,2,1,2,5,4,5,5,3,3,5,8,2,4,5,5,2,Data Scientist
19776,23,Female,BCA,Computer Science,6,7.36,4,5,2,3,1,1,5,3,2,3,1,1,3,3,3,4,5,5,5,5,4,5,3,5,1,5,5,3,4,5,2,2,5,5,5,4,4,5,5,6,3,3,3,2,1,Database Administrator
44223,25,Female,BCA,Data Science,7,6.84,4,5,2,3,1,2,5,3,5,4,4,3,5,5,5,3,4,3,5,5,4,3,4,4,5,5,5,3,2,1,2,1,5,5,4,5,4,5,5,8,3,4,4,4,2,Data Scientist
90672,22,Female,M.Tech,Computer Science,7,8.98,5,4,2,5,2,2,5,5,5,5,5,4,4,5,5,4,4,3,5,5,3,5,5,5,5,5,4,2,4,3,2,1,5,5,5,4,5,5,5,7,2,3,3,5,3,Machine Learning Engineer
23033,18,Female,M.Tech,Computer Science,1,9.05,1,1,2,1,4,4,2,1,1,3,2,1,4,1,2,2,5,4,4,4,5,5,5,4,1,3,4,5,2,1,3,5,3,4,5,4,5,5,5,8,2,1,2,1,0,UI/UX Designer
44935,21,Male,M.Tech,Data Science,6,8.96,5,4,5,5,2,3,5,4,5,5,5,5,5,5,5,3,5,5,5,5,4,3,5,3,5,5,5,3,5,2,1,3,5,5,5,4,5,5,5,7,1,4,3,5,2,AI Engineer
21805,26,Male,BCA,Artificial Intelligence,2,9.49,3,5,1,2,1,1,3,3,5,5,1,1,5,3,4,5,5,4,5,5,4,5,5,4,3,3,4,5,2,2,5,2,5,5,5,5,4,5,4,4,2,2,2,2,1,Business Analyst
22445,25,Male,MCA,Artificial Intelligence,2,8.31,5,5,5,4,4,5,5,5,2,3,2,2,3,3,4,2,3,5,5,5,4,5,3,4,4,5,5,2,3,4,3,2,5,5,5,4,3,5,5,5,3,3,2,4,4,Software Engineer
15604,20,Female,B.Sc,Artificial Intelligence,1,7.54,3,5,3,3,4,3,5,5,2,5,2,1,3,3,2,1,5,5,5,5,4,5,3,5,2,5,3,3,5,5,2,1,5,5,4,4,5,5,5,4,2,2,6,4,5,Cloud Engineer
61976,23,Male,BCA,Information Technology,4,6.83,5,4,3,4,3,3,5,5,5,5,5,5,5,5,5,4,4,3,5,5,5,3,3,3,5,5,5,3,5,3,1,3,5,5,4,5,4,4,5,7,2,4,4,5,4,AI Engineer
37349,20,Female,B.Tech,Data Science,2,7.59,2,2,1,2,3,5,2,3,2,2,1,1,5,1,1,1,5,5,5,5,5,5,5,4,1,3,4,3,2,2,3,5,4,5,5,4,4,5,5,5,3,0,4,2,0,UI/UX Designer
66328,23,Female,M.Tech,Data Science,5,7.21,5,4,5,5,4,5,5,5,2,4,1,1,2,3,3,1,4,4,5,5,4,5,4,4,4,5,3,2,4,3,2,3,5,5,5,4,4,5,4,6,1,4,4,5,3,Software Engineer
88161,21,Female,BCA,Computer Science,1,7.67,5,5,2,4,1,2,4,4,5,5,5,5,5,5,5,4,4,3,5,5,4,5,4,5,5,5,4,2,5,2,2,2,5,5,5,5,5,4,5,6,3,2,5,5,4,Machine Learning Engineer
96265,26,Female,M.Tech,Artificial Intelligence,6,8.19,5,5,4,4,3,3,5,5,4,3,3,2,3,3,4,1,4,3,5,5,4,4,4,5,3,5,5,3,4,5,2,1,5,5,5,4,5,4,5,6,3,3,3,4,3,Cybersecurity Analyst
